text,page
Army Helmet (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/HP9000-CUSA00559_00-DLC1ARMYHELMEPS4
Agility (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/HP9000-CUSA00559_00-DLC3SKILLAGILPS4
"Hunter's Arena: Legends (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-3574855487637021
"Dead by Daylight PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP3509-PPSA02048_00-DEADBYDAYLIGHT00
"Battlefield™ 2042 Ultimate Edition PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0006-PPSA01464_00-PSTULTIMATEED000
Fallout Shelter PlayStation®Plus Pack (English/Chinese/Japanese Ver.),https://store.playstation.com/en-id/product/JP0262-CUSA12222_00-ASIA000000000000
Worms Rumble - PlayStation®Plus Exclusive Pack (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/EP4064-PPSA01526_00-7001074021508655
Online Multiplayer,https://store.playstation.com/en-id/category/2e6da56f-0e44-4850-8259-e2b08ed97071/1
The Crew - Digital PS Plus Edition full game (English),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000003
"Call of Duty®: Black Ops Cold War - Cross-Gen Bundle PS4™ & PS5™ (Simplified Chinese, English, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0002-PPSA02053_00-CODCWTHEGAME0001
"Battlefield™ 2042 Gold Edition PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0006-PPSA01464_00-PSTGOLDEDITION00
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto (English),https://store.playstation.com/en-id/product/EP0700-CUSA06210_00-ASIATOUNS4RTB000
PS Plus Exclusive Packs,https://store.playstation.com/en-id/category/a7db2211-70f0-44e5-9cbb-706c903cdcf0/1
"HITMAN 3 - Deluxe Edition (Simplified Chinese, English, Traditional Chinese)",https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-0000000H3000DELX
"THE KING OF FIGHTERS XV Standard Edition PS4 & PS5 (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0576-PPSA02213_00-KOF15PS5000000US
"HITMAN 3 - Standard Edition (Simplified Chinese, English, Traditional Chinese)",https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-00000H3000STANDA
WWE 2K22 nWo 4-Life Edition (English),https://store.playstation.com/en-id/product/UP1001-PPSA02460_00-WWE2K22SPRDLXED0
OUTRIDERS WORLDSLAYER PS4 & PS5 (English),https://store.playstation.com/en-id/product/UP0082-PPSA01778_00-3886132894908325
"HITMAN Trilogy (Simplified Chinese, English, Traditional Chinese)",https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-H3TRILOGY0000000
Hunter's Arena 65400 SP (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-1000000000000311
Shadowrun Trilogy PS4 & PS5 (English),https://store.playstation.com/en-id/product/EP4139-PPSA04120_00-SHADOWRUNTRI00EU
Hunter's Arena 345000 SP (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-1000000000000323
Hunter's Arena 32100 SP (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-1000000000000307
Hunter's Arena 15000 SP (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-1000000000000303
Hunter's Arena 203400 SP (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-1000000000000319
Hunter's Arena 133200 SP (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP8074-PPSA02691_00-1000000000000315
"13,000 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.)",https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS13000
"Endzone - A World Apart (Simplified Chinese, English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP5470-PPSA03662_00-3523202262925399
Call of Duty®: Black Ops Cold War - Starter Pack (Add-On),https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWCPSPBNDLS01
Black Ops Cold War - Ultimate Pack (Add-On),https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWCPSPBNDLS07
Call of Duty® - World Series of Warzone™ 2021 Bundle (Add-On),https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWCDLBNDL0018
CYBER DANGANRONPA VR THE CLASS TRIAL (English/Chinese/Japanese Ver.),https://store.playstation.com/en-id/product/JP0365-CUSA04582_00-ASIA000000000000
Bitflip Suit (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIABRONZE000005
"9,500 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.)",https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS09500
HITMAN 3: Seven Deadly Sins Act 7: Wrath (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINS06
HITMAN 3: Seven Deadly Sins Collection (English Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINSSP
HITMAN 3: Seven Deadly Sins Act 6: Envy (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINS07
HITMAN Trilogy Premium Add-Ons Bundle (Add-On),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-H3TRILOGYPREMIUM
HITMAN 3: Seven Deadly Sins Act 4: Lust (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINS04
HITMAN 3: Seven Deadly Sins Act 2: Pride (English Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINS02
HITMAN 3: Seven Deadly Sins Act 5: Gluttony (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINS05
HITMAN 3: Seven Deadly Sins Act 3: Sloth (English Ver.),https://store.playstation.com/en-id/product/UP4572-CUSA18201_00-0000000007SINS03
HITMAN 3 Access Pass: HITMAN 2 Expansion (English Ver.),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-H2LEGACYEXPANSIO
HITMAN 3: Seven Deadly Sins Act 1: Greed (English Ver.),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-0000000007SINS01
HITMAN 3 Access Pass: HITMAN 2 Gold (Add-On),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-S2GOLD000000DIGI
HITMAN 3 Access Pass: HITMAN 2 Standard (English Ver.),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-H2LEGACYSTANDARD
HITMAN 3 - Deluxe Pack (English Ver.),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-HITMANDELXPACK03
"Endzone - A World Apart - Distant Places (Simplified Chinese, English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP5470-PPSA03662_00-7403643100462869
HITMAN 3 Access Pass: HITMAN 1 GOTY Edition (Add-On),https://store.playstation.com/en-id/product/UP4572-PPSA01768_00-S1GOTYH30000DIGI
500 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS00500
"5,000 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.)",https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS05000
"2,400 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.)",https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS02400
Vintage Car Pack (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-CONSIGNMENTPVINT
200 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS00200
The Crew - Mini Cooper S 2010 (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000000
Street Edition Pack (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ULCCOMPLETEBUNDL
"1,100 Call of Duty®: Black Ops Cold War Points (English/Chinese/Korean Ver.)",https://store.playstation.com/en-id/product/HP0002-CUSA24269_00-CODCWPOINTS01100
Silver Crew Credit Pack (210K cc) (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000008
Standard Crew Credit Pack (45K cc) (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000006
Platinum Crew Credit Pack (600K cc) (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000010
Bronze Crew Credit Pack (100K cc) (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000007
Gold Crew Credit Pack (340K cc) (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIA000000000009
Calling All Units Upgrade (English Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA00161_00-ASIACALLIN000000
Marvel's Avengers: Exclusive Digital Edition (English),https://store.playstation.com/en-id/product/UP0082-PPSA01631_00-5653002550631492
"UNRAILED! (English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP8923-CUSA20418_00-DAEEUUNRAILED001
"Made in Abyss: Binary Star Falling into Darkness (Simplified Chinese, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0365-CUSA18508_00-MADEINABYSS10000
Little Nightmares (English),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIAPLACEHOLDER0
PS Plus Exclusive Discounts,https://store.playstation.com/en-id/category/e6982b84-6f01-4401-8126-aa97e1ec65f6/1
"Alice Gear AegisCS~Concerto of Simulatrix~ PS4 & PS5 (Simplified Chinese, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA07180_00-ALICEGEARAEGISP5
"The DioField Chronicle PS4 & PS5 (Simplified Chinese, English, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0082-PPSA05882_00-DFCSTD000000005A
"Yakuza: Like a Dragon PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-LIKEADRAGON00000
"PSO2 NEW GENESIS (English, Japanese)",https://store.playstation.com/en-id/product/UP0177-CUSA29813_00-PHANTASYSTARONL2
"Ryu Ga Gotoku 7: Hikari To Yami No Yukue International (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-LIKEADRAGON00000
TOEM (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10003267
JETT: The Far Shore (English/Japanese Ver.),https://store.playstation.com/en-id/concept/10001026
Marvel's Guardians of the Galaxy PS4 & PS5 (English/Japanese Version) (English Ver.),https://store.playstation.com/en-id/concept/234665
Kena: Bridge of Spirits PS4 & PS5 (Game),https://store.playstation.com/en-id/concept/10001235
Tales of ARISE PS4 & PS5 (English/Japanese Ver.),https://store.playstation.com/en-id/concept/234823
LOST JUDGMENT PS4 & PS5 (Game),https://store.playstation.com/en-id/concept/10002616
Death's Door (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10003808
ELDEN RING PS4 & PS5 (English Ver.),https://store.playstation.com/en-id/concept/10000333
OlliOlli World (PS4/PS5) (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10001785
The Sims™ 4 Vintage Glamour Stuff (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000004
The Sims™ 4 Paranormal Stuff Pack (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-TS4SP18000000000
Moss: Book II (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10000768
The Sims™ 4 Tiny Living Stuff Pack (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000053
Little Nightmares - Upside-down Teapot Mask (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALITTLEMASK02
The Sims™ 4 StrangerVille (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000046
Little Nightmares The Residence DLC (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALEDLC0000003
"Bloodshore (Simplified Chinese, English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP4459-CUSA30297_00-BLOODSHORE00SIEE
"Ryu Ga Gotoku 7: Hikari To Yami No Yukue International Ultimate Costume Set (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLAD000000007
"Yakuza: Like a Dragon Ultimate Costume Set（English Ver.） (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLAD000000007
Stat Boost Set (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLAD000000054
"Ryu Ga Gotoku 7: Hikari To Yami No Yukue International Karaoke Set (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLADEU0000004
"Ryu Ga Gotoku 7: Hikari To Yami No Yukue International Management Mode Set (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLAD000000003
"Ryu Ga Gotoku 7: Hikari To Yami No Yukue International Job Set (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLAD000000002
"Legends Costume Set (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLAD000000001
"School Stories Expansion Pack PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA03792_00-SCHOOLSEP0000001
"Item DLC Pack PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA03792_00-ITEMDLCPACK00001
"Detective Essentials Pack  PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA03792_00-DETECTIVEEP00001
"All-In-One Season Pass PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA03792_00-ALLINONEPASS1001
"Additional Story PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA03792_00-KAITOFILES000001
"OlliOlli World Expansion Pass (PS4/PS5) (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP4581-CUSA25465_00-OLLIOLLIWORLDEXP
"OlliOlli World: VOID Riders (PS4/PS5) (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP4581-PPSA02304_00-OLLIWORLDDLC0003
Crafting Mat Set (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/JP0177-PPSA02690_00-DLCYLAD000000053
"Yakuza: Like a Dragon Karaoke Set（English Ver.） (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLADEU0000004
"Yakuza: Like a Dragon Legends Costume Set（English Ver.） (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLADEU0000001
Yakuza: Like a Dragon Stat Boost Set（English Ver.） (English Ver.),https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLAD000000054
"Yakuza: Like a Dragon Management Mode Set（English Ver.） (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLAD000000003
"The Complex (Simplified Chinese, English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP4459-CUSA18654_00-THECOMPLEXPS4000
"Yakuza: Like a Dragon Job Set（English Ver.） (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLAD000000002
Yakuza: Like a Dragon Crafting Mat Set（English Ver.） (English Ver.),https://store.playstation.com/en-id/product/UP0177-PPSA02383_00-DLCYLAD000000053
Darksiders Genesis (Game),https://store.playstation.com/en-id/product/UP4389-CUSA12988_00-ASIA000000000000
ELEX (English),https://store.playstation.com/en-id/product/EP4389-CUSA04462_00-ASIA000000000000
Little Nightmares Secrets of The Maw Expansion Pass (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIA000000000000
DRAGON BALL Z: KAKAROT - Deluxe Edition (English),https://store.playstation.com/en-id/product/EP0700-CUSA14835_00-ASIADX0000000000
"Who Pressed Mute on Uncle Marcus? (Simplified Chinese, English)",https://store.playstation.com/en-id/product/EP4459-CUSA32343_00-UNCLEMARCUS0SIEE
Little Nightmares - Tengu Mask (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALITTLEMASK03
Little Nightmares The Depths DLC (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALEDLC0000001
Little Nightmares The Hideaway DLC (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALEDLC0000002
Little Nightmares - Scarecrow Sack Mask (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALITTLEMASK01
Little Nightmares - Fox Mask (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA05952_00-ASIALITTLEMASK04
Unpacking (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10004687
The Sims™ 4 Star Wars™: Journey to Batuu Game Pack (English/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-TS4GP09000000000
Teenage Mutant Ninja Turtles: Shredder's Revenge (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10003986
The Sims™ 4 Parenthood (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000023
The Sims™ 4 Spa Day (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000045
AI: THE SOMNIUM FILES - nirvanA Initiative (Chinese/Japanese Ver.),https://store.playstation.com/en-id/concept/10001909
Inscryption (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10004707
Cult of the Lamb (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10004484
Tiny Tina's Wonderlands: Next-Level Edition (Game),https://store.playstation.com/en-id/concept/10000818
The Sims™ 4 Realm of Magic (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000050
BioShock: The Collection (English Ver.),https://store.playstation.com/en-id/concept/216051
The Sims™ 4 Vampires (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-ASIA000000000005
The Sims™ 4 Werewolves Game Pack (English/Chinese Ver.),https://store.playstation.com/en-id/product/UP0006-CUSA09209_00-TS4GP12000000000
Hello Neighbor 2 Standard Edition (Game),https://store.playstation.com/en-id/concept/10003558
The Sinking City PS5 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10001340
Alan Wake Remastered (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10001478
"SMITE (Simplified Chinese, English)",https://store.playstation.com/en-id/product/UP0334-CUSA02328_00-ASIASMITEXXXXXXX
"World of Warships: Legends (English, Japanese)",https://store.playstation.com/en-id/product/UP0680-PPSA02219_00-8502330301011232
"World of Tanks (English, Japanese)",https://store.playstation.com/en-id/product/HP5857-PPSA02068_00-3651038482014106
"Vampire: The Masquerade - Bloodhunt (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP4880-PPSA05150_00-3170809278452744
"Call of Duty®: Warzone™ (Simplified Chinese, English, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0002-CUSA15556_00-CODWARZONE000001
"Destiny 2 PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP9200-PPSA02411_00-DESTINYTHEGAME02
resident evil 4 (English/Chinese Ver.),https://store.playstation.com/en-id/concept/232114
Evil Dead: The Game PS4 & PS5 (English/Chinese Ver.),https://store.playstation.com/en-id/concept/10002761
Demon's Souls (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10000368
Warframe® (English),https://store.playstation.com/en-id/product/UP2097-PPSA01737_00-WARFRAMEPS500000
"MOBILE SUIT GUNDAM BATTLE OPERATION 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0700-PPSA01658_00-GUNDAMBO2PS50000
The Quarry for PS5™ (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10004123
Tiny Tina's Wonderlands: Shattering Spectreglass (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-PPSA01492_00-0000DAFNAPS5DLC4
Tiny Tina's Wonderlands: Molten Mirrors (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-PPSA01492_00-0000DAFNAPS5DLC3
"Merciful Madness (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP4860-PPSA02921_00-5479656096132641
"Worshippers of the Necronomicon (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP4860-PPSA02921_00-5256384192541503
Tiny Tina's Wonderlands: Season Pass (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-CUSA23766_00-TTWSEASONPASSIEA
Tiny Tina's Wonderlands: Golden Hero Armor Pack (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-PPSA01492_00-00000DAFNAPS5POP
"Investigator Pack (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP4860-PPSA02921_00-2697560919616426
Tiny Tina's Wonderlands: Golden Hero Armor Pack (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-CUSA23766_00-00000000DAFNAPOP
Tiny Tina's Wonderlands: Coiled Captors (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-CUSA23766_00-0000000DAFNADLC1
World of Warships: Legends - Warchest PS5 (English/Japanese Ver.),https://store.playstation.com/en-id/product/UP0680-PPSA02219_00-AGLDS10000000000
Tiny Tina's Wonderlands: Coiled Captors (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-PPSA01492_00-0000DAFNAPS5DLC1
Five Nights at Freddy's: Security Breach (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10001137
Tiny Tina's Wonderlands: Glutton's Gamble (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP1001-PPSA01492_00-0000DAFNAPS5DLC2
Ghostwire: Tokyo (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10000301
Back 4 Blood: Standard Edition PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/233064
Dying Light 2 Stay Human PS4&PS5 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/232374
Evil Dead: The Game - The Classics Bundle (English/Chinese Ver.),https://store.playstation.com/en-id/product/EP6853-CUSA27708_00-EDDLCCLASSICS000
Evil Dead: The Game - Ash Williams S-Mart Employee Outfit (English/Chinese Ver.),https://store.playstation.com/en-id/product/EP6853-CUSA27708_00-EDASHSMARTEMPPRE
Evil Dead: The Game -  Ash Williams Gallant Knight Outfit (English/Chinese Ver.),https://store.playstation.com/en-id/product/EP6853-CUSA27708_00-EDASHGALKNGHTPRE
Evil Dead: The Game - Army of Darkness Medieval bundle (English/Chinese Ver.),https://store.playstation.com/en-id/product/EP6853-CUSA27708_00-EVILDEADADMBUNDL
Evil Dead: The Game - 2013 bundle (English/Chinese Ver.),https://store.playstation.com/en-id/product/EP6853-CUSA27708_00-EVILDEAD2013BUND
The Dark Pictures Anthology: The Devil in Me,https://store.playstation.com/en-id/concept/10004192
"Oh! Edo Towns (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP5361-CUSA23860_00-KAIRO00000052000
Everybody's Golf (English),https://store.playstation.com/en-id/product/EP9000-CUSA32007_00-SCES009830000000
THE KING OF FIGHTERS '97 GLOBAL MATCH (PS4™) (English/Japanese Ver.),https://store.playstation.com/en-id/product/JP0576-CUSA11088_00-ASIA000000000000
Capcom Belt Action Collection (English/Chinese/Japanese Ver.),https://store.playstation.com/en-id/product/JP0102-CUSA11901_00-ASIACFULLGAME000
THE KING OF FIGHTERS '97 GLOBAL MATCH (PS4™、PS Vita) (English/Japanese Ver.),https://store.playstation.com/en-id/product/JP0576-CUSA11088_00-ASIA000000000001
Mega Man X Legacy Collection 1+2 (English/Chinese/Japanese Ver.),https://store.playstation.com/en-id/product/UP0102-CUSA10785_00-ASIAPLACEHOLDER0
"Nobody Saves the World (Simplified Chinese, English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP2145-PPSA03333_00-9677515631057326
"THE KING OF FIGHTERS 2002 UNLIMITED MATCH (English, Japanese)",https://store.playstation.com/en-id/product/JP0576-CUSA04972_00-KOF2002UM0000PS4
TEKKEN2 PS4 & PS5 (English),https://store.playstation.com/en-id/product/HP0700-CUSA33749_00-TEKKEN2000000000
Resident Evil Village PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/235235
Kurushi (I.Q Intelligent Qube) (English),https://store.playstation.com/en-id/product/EP9000-CUSA32016_00-SCES008660000000
"Dungeon Village (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP5361-CUSA17650_00-KAIRO00000064000
Jumping Flash! (English),https://store.playstation.com/en-id/product/EP9000-CUSA32019_00-SCES000030000000
Street Fighter 30th Anniversary Collection (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP0102-CUSA07828_00-ASIAPLACEHOLDER0
"Ghosts 'n Goblins Resurrection (Simplified Chinese, English, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0102-CUSA24159_00-MAKAIRE000000001
Castlevania Requiem:Symphony of the Night ＆ Rondo of Blood (Japanese Ver.),https://store.playstation.com/en-id/product/JP0101-CUSA13783_00-ASIA000000000000
Castlevania Requiem:Symphony of the Night ＆ Rondo of Blood (English Ver.),https://store.playstation.com/en-id/product/UP0101-CUSA13434_00-ASIA000000000000
Sonic Mania (English Ver.),https://store.playstation.com/en-id/product/UP0177-CUSA07023_00-ASIAPLACEHOLDER0
Ape Escape (English),https://store.playstation.com/en-id/product/EP9000-CUSA31965_00-SCES01564P000000
Mega Man 11 (English/Chinese/Japanese Ver.),https://store.playstation.com/en-id/product/UP0102-CUSA10784_00-ASIAPLACEHOLDER0
